CREATED_ON	DATABASE_NAME	TABLE_NAME	DATA_TYPE	OBJECT_NAME	PREDICATE_NAME	TYPE_SUFFIX	INCLUDE_IN_VIEW	CHARACTER_MAXIMUM_LENGTH	CHARACTER_OCTET_LENGTH	NUMERIC_PRECISION	CHARACTER_SET_NAME	COLLATION_NAME	TOTAL_CARDINALITY	UNIQUE_CARDINALITY	UNIQUENESS_SCORE	TOTAL_UNIQUENESS_SCORE
4/21/12 12:38 PM	BAL_LOCATION	BSET_CRIME_STATS_CA-ADDRESS_NBR-TXTS	nvarchar	BSET_CRIME_STATS_CA	ADDRESS_NBR	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	45961	77	0.167533343	0.097465887
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_CREDENTIAL_TEXT-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_CREDENTIAL_TEXT	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	428288	22742	5.309978332	0.638039343
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_FIRST_NAME-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_FIRST_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	858799	43832	5.103871802	1.229730916
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_LAST_NAME-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_LAST_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	858791	147985	17.23178282	4.151800732
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_MIDDLE_NAME-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_MIDDLE_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	482072	22008	4.565293151	0.617446569
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_NAME_PREFIX_TEXT-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_NAME_PREFIX_TEXT	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	479933	6	0.001250175	0.000168333
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_NAME_SUFFIX_TEXT-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_NAME_SUFFIX_TEXT	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	26200	12	0.045801527	0.000336667
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_TELEPHONE_NUMBER-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_TELEPHONE_NUMBER	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	858799	528599	61.55095663	14.83013626
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_TITLE_OR_POSITION-TXTS	nvarchar	BSET_NPI	AUTHORIZED_OFFICIAL_TITLE_OR_POSITION	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	858798	45733	5.325233641	1.283064519
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-EMPLOYER_IDENTIFICATION_NUMBER_EIN-TXTS	nvarchar	BSET_NPI	EMPLOYER_IDENTIFICATION_NUMBER_EIN	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	858799	1	0.000116442	2.81E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-ENTITY_TYPE_CODE-TXTS	nvarchar	BSET_NPI	ENTITY_TYPE_CODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3564357	2	5.61E-05	5.61E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3564355	3	8.42E-05	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_10-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_10	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3647	3	0.082259391	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_11-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_11	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2795	3	0.107334526	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_12-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_12	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2223	3	0.134952767	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_13-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_13	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1803	3	0.166389351	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_14-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_14	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1468	3	0.204359673	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_15-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_15	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1099	3	0.272975432	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	455679	3	0.000658358	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	130128	3	0.002305422	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	42696	3	0.007026419	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	22260	3	0.013477089	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	14337	3	0.02092488	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	9518	3	0.031519227	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	6644	3	0.045153522	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_9-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_9	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	4789	3	0.062643558	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_1-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_1	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3564355	805	0.022584731	0.022584719
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_10-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_10	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3647	469	12.85988484	0.013158053
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_11-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_11	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2795	426	15.24150268	0.011951665
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_12-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_12	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2223	393	17.67881242	0.011025832
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_13-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_13	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1803	353	19.57848031	0.00990361
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_14-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_14	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1468	301	20.50408719	0.008444721
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_15-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_15	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1099	182	16.56050955	0.00510611
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_2-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_2	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	455679	782	0.171612034	0.021939441
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_3-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_3	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	130128	762	0.585577278	0.02137833
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_4-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_4	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	42696	714	1.672287802	0.020031663
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_5-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_5	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	22260	678	3.045822102	0.019021664
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_6-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_6	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	14337	635	4.429099533	0.017815275
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_7-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_7	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	9518	605	6.35637739	0.016973608
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_8-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_8	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	6644	555	8.353401565	0.015570831
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_9-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_9	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	4789	509	10.6285237	0.014280276
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_1-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_1	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	415279	3	0.000722406	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_10-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_10	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2411	3	0.124429697	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_11-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_11	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1959	3	0.153139357	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_12-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_12	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1572	3	0.190839695	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_13-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_13	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1281	2	0.156128025	5.61E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_14-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_14	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1022	2	0.195694716	5.61E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_15-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_15	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	761	2	0.262812089	5.61E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_2-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_2	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	64799	3	0.004629701	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_3-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_3	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	29856	3	0.010048232	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_4-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_4	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	15949	3	0.018809957	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_5-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_5	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	10174	3	0.029486927	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_6-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_6	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	7189	3	0.041730421	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_7-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_7	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	5250	3	0.057142857	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_8-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_8	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3883	3	0.077259851	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_9-TXTS	nvarchar	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_9	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3014	3	0.099535501	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-IS_ORGANIZATION_SUBPART-TXTS	nvarchar	BSET_NPI	IS_ORGANIZATION_SUBPART	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	648649	2	0.000308333	5.61E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-IS_SOLE_PROPRIETOR-TXTS	nvarchar	BSET_NPI	IS_SOLE_PROPRIETOR	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2705558	3	0.000110883	8.42E-05
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-LAST_UPDATE_DATE-DTM	datetime	BSET_NPI	LAST_UPDATE_DATE	DTM	1	NULL	NULL	NULL	NULL	NULL	3564357	1644	0.046123326	0.046123326
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-NPI-INT	bigint	BSET_NPI	NPI	INT	1	NULL	NULL	19	NULL	NULL	3564357	3564357	100	100
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-NPI_DEACTIVATION_DATE-DTM	datetime	BSET_NPI	NPI_DEACTIVATION_DATE	DTM	1	NULL	NULL	NULL	NULL	NULL	4736	566	11.95101351	0.015879442
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-NPI_REACTIVATION_DATE-DTM	datetime	BSET_NPI	NPI_REACTIVATION_DATE	DTM	1	NULL	NULL	NULL	NULL	NULL	4736	716	15.11824324	0.020087775
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_1-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_1	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1649405	1450042	87.91303531	40.68172745
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_10-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_10	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	38637	36411	94.23868313	1.021530672
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_11-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_11	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	29153	27380	93.91829314	0.768160989
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_12-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_12	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	21852	20474	93.69394106	0.574409353
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_13-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_13	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	16701	15526	92.96449314	0.435590487
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_14-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_14	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	12974	12023	92.6699553	0.337311891
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_15-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_15	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	10205	9365	91.76874081	0.262740236
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_16-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_16	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	8041	7318	91.00858102	0.205310523
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_17-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_17	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	6407	5807	90.6352427	0.162918585
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_18-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_18	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	5053	4581	90.65901445	0.12852248
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_19-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_19	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	3919	3535	90.20158204	0.099176373
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_2-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_2	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1087434	992102	91.23330703	27.83396837
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_20-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_20	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2816	2560	90.90909091	0.071822211
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_21-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_21	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1350	1250	92.59259259	0.035069439
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_22-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_22	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	1010	948	93.86138614	0.026596662
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_23-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_23	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	812	748	92.1182266	0.020985552
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_24-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_24	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	652	603	92.48466258	0.016917497
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_25-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_25	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	518	486	93.82239382	0.013634998
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_26-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_26	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	405	382	94.32098765	0.010717221
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_27-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_27	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	332	321	96.68674699	0.009005832
4/21/2012 7:11	BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_28-TXTS	nvarchar	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_28	TXTS	0	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	285	273	95.78947368	0.007659165
