DATABASE_NAME	TABLE_NAME	OBJECT_NAME	PREDICATE_NAME	TYPE_SUFFIX	TOTAL_CARDINALITY	ORDER
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_26-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_26	TXTS	368	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_27-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_27	TXTS	295	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_28-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_28	TXTS	248	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_29-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_29	TXTS	223	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_3-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_3	TXTS	567891	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_30-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_30	TXTS	203	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_31-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_31	TXTS	181	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_32-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_32	TXTS	171	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_33-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_33	TXTS	150	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_34-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_34	TXTS	140	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_35-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_35	TXTS	120	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_36-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_36	TXTS	112	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_37-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_37	TXTS	103	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_38-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_38	TXTS	97	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_39-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_39	TXTS	89	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_4-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_4	TXTS	301484	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_40-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_40	TXTS	78	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_41-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_41	TXTS	69	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_42-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_42	TXTS	67	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_43-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_43	TXTS	59	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_44-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_44	TXTS	50	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_45-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_45	TXTS	48	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_46-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_46	TXTS	41	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_47-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_47	TXTS	35	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_48-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_48	TXTS	29	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_49-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_49	TXTS	24	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_5-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_5	TXTS	187300	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_50-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_50	TXTS	18	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_6-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_6	TXTS	118071	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_7-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_7	TXTS	80774	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_8-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_8	TXTS	57481	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_9-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_9	TXTS	41917	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_1-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_1	TXTS	1649405	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_10-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_10	TXTS	38637	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_11-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_11	TXTS	29153	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_12-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_12	TXTS	21852	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_13-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_13	TXTS	16701	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_14-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_14	TXTS	12974	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_15-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_15	TXTS	10205	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_16-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_16	TXTS	8041	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_17-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_17	TXTS	6407	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_18-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_18	TXTS	5053	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_19-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_19	TXTS	3919	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_2-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_2	TXTS	1087434	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_20-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_20	TXTS	2816	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_21-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_21	TXTS	1350	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_22-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_22	TXTS	1010	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_23-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_23	TXTS	812	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_24-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_24	TXTS	652	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_25-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_25	TXTS	518	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_26-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_26	TXTS	405	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_27-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_27	TXTS	332	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_28-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_28	TXTS	285	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_29-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_29	TXTS	250	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_3-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_3	TXTS	705252	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_30-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_30	TXTS	226	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_31-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_31	TXTS	204	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_32-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_32	TXTS	187	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_33-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_33	TXTS	170	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_34-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_34	TXTS	153	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_35-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_35	TXTS	137	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_36-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_36	TXTS	127	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_37-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_37	TXTS	117	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_38-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_38	TXTS	108	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_39-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_39	TXTS	99	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_4-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_4	TXTS	370762	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_40-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_40	TXTS	91	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_41-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_41	TXTS	82	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_42-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_42	TXTS	74	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_43-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_43	TXTS	64	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_44-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_44	TXTS	55	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_45-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_45	TXTS	53	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_46-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_46	TXTS	47	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_47-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_47	TXTS	40	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_48-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_48	TXTS	33	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_49-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_49	TXTS	28	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_5-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_5	TXTS	229943	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_50-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_50	TXTS	21	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_6-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_6	TXTS	143182	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_7-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_7	TXTS	97425	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_8-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_8	TXTS	69916	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_9-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_TYPE_CODE_9	TXTS	51596	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_10-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_10	TXTS	1526	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_11-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_11	TXTS	1097	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_12-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_12	TXTS	847	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_13-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_13	TXTS	645	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_14-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_14	TXTS	522	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_15-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_15	TXTS	372	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_4-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_4	TXTS	27085	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_5-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_5	TXTS	12431	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_6-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_6	TXTS	7828	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_7-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_7	TXTS	4851	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_8-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_8	TXTS	3218	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_9-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_9	TXTS	2111	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_10-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_10	TXTS	1763	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_11-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_11	TXTS	1266	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_12-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_12	TXTS	974	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_13-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_13	TXTS	753	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_14-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_14	TXTS	604	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_15-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_15	TXTS	443	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_4-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_4	TXTS	29043	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_5-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_5	TXTS	13631	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_6-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_6	TXTS	8656	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_7-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_7	TXTS	5432	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_8-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_8	TXTS	3663	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_9-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_9	TXTS	2429	
BAL_PROVIDER	BSET_NPI-REPLACEMENT_NPI-TXTS	BSET_NPI	REPLACEMENT_NPI	TXTS	49	
BAL_MEDICAL_CODE_SETS	BSET_PCTC-PCTC-TXTS	BSET_PCTC	PCTC	TXTS	10	1
BAL_MEDICAL_CODE_SETS	BSET_PCTC-PCTCDESC-TXTS	BSET_PCTC	PCTCDESC	TXTS	10	2
BAL_MEDICAL_CODE_SETS	BSET_PHYSICIAN_STATUS_CODE-STATUSCODE-TXTS	BSET_PHYSICIAN_STATUS_CODE	STATUSCODE	TXTS	14	1
BAL_MEDICAL_CODE_SETS	BSET_PHYSICIAN_STATUS_CODE-STATUSCODEDESC-TXTS	BSET_PHYSICIAN_STATUS_CODE	STATUSCODEDESC	TXTS	14	2
BAL_MEDICAL_CODE_SETS	BSET_PLACE_OF_SERVICE-POS-TXTS	BSET_PLACE_OF_SERVICE	POS	TXTS	12	1
BAL_MEDICAL_CODE_SETS	BSET_PLACE_OF_SERVICE-POSDESC-TXTS	BSET_PLACE_OF_SERVICE	POSDESC	TXTS	12	2
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-CODE-TXTS	BSET_TAXONOMY_CODE	CODE	TXTS	814	1
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-CLASSIFICATION-TXTS	BSET_TAXONOMY_CODE	CLASSIFICATION	TXTS	814	2
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-DEFINITION-TXTS	BSET_TAXONOMY_CODE	DEFINITION	TXTS	590	3
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-DEFINITION-TXTL	BSET_TAXONOMY_CODE	DEFINITION	TXTL	0	4
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-NOTES-TXTS	BSET_TAXONOMY_CODE	NOTES	TXTS	347	5
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-NOTES-TXTL	BSET_TAXONOMY_CODE	NOTES	TXTL	0	6
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-SPECIALIZATION-TXTS	BSET_TAXONOMY_CODE	SPECIALIZATION	TXTS	593	7
BAL_MEDICAL_CODE_SETS	BSET_TAXONOMY_CODE-TYPE-TXTS	BSET_TAXONOMY_CODE	TYPE	TXTS	814	8
BAL_MEDICAL_CODE_SETS	BSET_TYPE_OF_SERVICE-TOS-TXTS	BSET_TYPE_OF_SERVICE	TOS	TXTS	7	1
BAL_MEDICAL_CODE_SETS	BSET_TYPE_OF_SERVICE-TOSDESC-TXTS	BSET_TYPE_OF_SERVICE	TOSDESC	TXTS	7	2
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-LINE_NUMBER-INT	BSET_WAR_DIARY_KEYWORD	LINE_NUMBER	INT	18958631	1
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-LATITUDE-FLT	BSET_WAR_DIARY_KEYWORD	LATITUDE	FLT	18958631	2
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-LONGITUDE-FLT	BSET_WAR_DIARY_KEYWORD	LONGITUDE	FLT	18958631	3
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-INCIDENT_DATE-DTM	BSET_WAR_DIARY_KEYWORD	INCIDENT_DATE	DTM	18935658	4
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-INCIDENT_DATE-TXTS	BSET_WAR_DIARY_KEYWORD	INCIDENT_DATE	TXTS	22973	5
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-KEY_WORD-TXTS	BSET_WAR_DIARY_KEYWORD	KEY_WORD	TXTS	18646177	6
BAL_WIKI_LEAK	BSET_WAR_DIARY_KEYWORD-WAR_DIARY-TXTS	BSET_WAR_DIARY_KEYWORD	WAR_DIARY	TXTS	18958631	7
BAL_WIKI_LEAK	BSET_WIKI_DIPLOMATIC-LINE_NUMBER-INT	BSET_WIKI_DIPLOMATIC	LINE_NUMBER	INT	33267	1
BAL_WIKI_LEAK	BSET_WIKI_DIPLOMATIC-FILE-TXTS	BSET_WIKI_DIPLOMATIC	FILE	TXTS	33267	2
BAL_WIKI_LEAK	BSET_WIKI_DIPLOMATIC-LINE_CONTENT-TXTS	BSET_WIKI_DIPLOMATIC	LINE_CONTENT	TXTS	33224	3
BAL_WIKI_LEAK	BSET_WIKI_DIPLOMATIC-LINE_CONTENT-TXTL	BSET_WIKI_DIPLOMATIC	LINE_CONTENT	TXTL	0	4
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-ZIPCODE-TXTS	BSET_ZIP_CODE_LOCATION	ZIPCODE	TXTS	80259	1
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-CITY-TXTS	BSET_ZIP_CODE_LOCATION	CITY	TXTS	80259	2
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-COUNTRY-TXTS	BSET_ZIP_CODE_LOCATION	COUNTRY	TXTS	80235	3
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-COUNTY-TXTS	BSET_ZIP_CODE_LOCATION	COUNTY	TXTS	79482	4
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-DECOMMISIONED-TXTS	BSET_ZIP_CODE_LOCATION	DECOMMISIONED	TXTS	80223	5
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-HOUSINGUNITS-INT	BSET_ZIP_CODE_LOCATION	HOUSINGUNITS	INT	63530	6
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-INCOME-FLT	BSET_ZIP_CODE_LOCATION	INCOME	FLT	63530	7
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LANDAREA-FLT	BSET_ZIP_CODE_LOCATION	LANDAREA	FLT	63248	8
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LAT-FLT	BSET_ZIP_CODE_LOCATION	LAT	FLT	79602	9
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LOCATION-TXTS	BSET_ZIP_CODE_LOCATION	LOCATION	TXTS	79599	10
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LOCATIONTEXT-TXTS	BSET_ZIP_CODE_LOCATION	LOCATIONTEXT	TXTS	79603	11
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LONG-FLT	BSET_ZIP_CODE_LOCATION	LONG	FLT	79602	12
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-MILITARYRESTRICTIONCODES-TXTS	BSET_ZIP_CODE_LOCATION	MILITARYRESTRICTIONCODES	TXTS	601	13
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-POPULATION-INT	BSET_ZIP_CODE_LOCATION	POPULATION	INT	63248	14
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-PREFERRED-TXTS	BSET_ZIP_CODE_LOCATION	PREFERRED	TXTS	80259	15
BAL_LOCATION	BSET_ZIP_CODE_LOCATION-STATE-TXTS	BSET_ZIP_CODE_LOCATION	STATE	TXTS	80259	16
